# constant,binary01,binaryAB,categorical,count,continuous
helloworld,0,A,Z,6,0.9139263576684703
helloworld,1,A,X,18,0.7291730064690056
helloworld,0,A,Y,11,0.5200458085959924
helloworld,1,A,Y,18,0.6456098617569492
helloworld,1,A,X,8,0.3814918384899447
helloworld,1,A,Z,9,0.3654504447660005
helloworld,1,A,Z,15,0.7102616874907278
helloworld,1,A,Y,5,0.7871570888028528
helloworld,1,A,X,6,0.028209579915319805
helloworld,1,A,X,8,0.20566311048493124
helloworld,0,A,X,11,0.30388751236783496
helloworld,0,A,Z,9,0.31057449072731413
helloworld,1,A,X,13,0.14204328563407576
helloworld,1,A,Z,16,0.11084882949196806
helloworld,0,A,Y,18,0.19069892077936734
helloworld,0,A,X,16,0.6767846491011161
helloworld,0,A,X,15,0.6512697261253324
helloworld,1,A,Z,5,0.7314111571348361
helloworld,0,A,X,9,0.7694763438830721
helloworld,0,A,Y,12,0.0577913459149999
helloworld,1,A,Y,7,0.6363277939551673
helloworld,1,A,Y,11,0.11058912099090012
helloworld,1,A,Z,18,0.5090267493462663
helloworld,1,A,Z,13,0.8691168352016401
helloworld,0,A,Z,15,0.8341467174090754
helloworld,1,A,Y,7,0.20161811528609475
helloworld,0,A,Z,19,0.7292354067075684
helloworld,1,A,X,13,0.7722189012360499
helloworld,0,A,X,19,0.13229288941208106
helloworld,0,A,Z,10,0.6904400055379354
helloworld,1,A,X,10,0.08386515700913699
helloworld,0,A,Y,15,0.897469322224798
helloworld,1,A,Y,17,0.9983357072606894
helloworld,0,A,Y,6,0.2414716211157295
helloworld,0,A,Y,9,0.10068805301923023
helloworld,1,A,Y,16,0.0561323358642124
helloworld,1,A,X,8,0.5265929339410584
helloworld,1,A,X,10,0.3615180384811425
helloworld,0,A,Y,7,0.4262931957572901
helloworld,1,A,Y,15,0.16888416068372725
helloworld,0,A,Y,7,0.854356205042437
helloworld,0,A,Y,11,0.791006455406615
helloworld,1,A,Y,6,0.5538462877870581
helloworld,0,A,Z,8,0.009701779674392452
helloworld,0,A,Y,7,0.22075415544705423
helloworld,0,A,Z,15,0.7643137650816177
helloworld,0,A,Y,12,0.7357799344455129
helloworld,1,A,Y,10,0.9721465957365597
helloworld,0,A,X,9,0.4863139251933388
helloworld,1,A,Y,16,0.26788962346983836
helloworld,1,A,Z,16,0.41190888337490517
helloworld,1,A,X,19,0.15968158010994749
helloworld,0,A,Y,15,0.8121274132953846
helloworld,1,A,Z,8,0.2625984150246162
helloworld,0,A,Y,9,0.9651516525097328
helloworld,1,A,X,7,0.5396228815008204
helloworld,0,A,Y,7,0.3542366440260839
helloworld,0,A,Z,15,0.20061280692968397
helloworld,1,A,X,12,0.8486814968066793
helloworld,0,A,Z,11,0.5441173198931735
helloworld,1,A,X,5,0.06348345679971334
helloworld,1,A,Z,7,0.243539885915935
helloworld,0,A,X,9,0.004501153129320423
helloworld,1,A,Z,7,0.8402175680547603
helloworld,0,A,X,6,0.2856421906403387
helloworld,1,A,X,19,0.4628772190990955
helloworld,0,A,Y,13,0.5134436338016936
helloworld,0,A,Z,6,0.24308681051669045
helloworld,1,A,Y,19,0.8508606594209684
helloworld,0,A,X,18,0.8202399597661354
helloworld,1,A,X,13,0.3459745182526167
helloworld,1,A,Y,9,0.6081153161000156
helloworld,0,A,X,18,0.4697884430282744
helloworld,1,A,Z,15,0.7762808961852851
helloworld,1,A,X,12,0.30010621978326946
helloworld,0,A,Y,19,0.5439195147671981
helloworld,0,A,Y,18,0.3506218794961442
helloworld,1,A,Z,18,0.14750019486764632
helloworld,0,A,X,6,0.8375865511622792
helloworld,1,A,X,12,0.31821373670159026
helloworld,0,A,Y,9,0.26250262462261365
helloworld,1,A,Z,10,0.43856199097644255
helloworld,0,A,Y,7,0.1592866371896614
helloworld,0,A,Z,14,0.9903824994610223
helloworld,0,A,Z,10,0.891989901370677
helloworld,1,A,X,7,0.1573341035093031
helloworld,1,A,X,19,0.8352842326757935
helloworld,0,A,Y,15,0.4780180027693496
helloworld,0,A,Z,17,0.31326984979866934
helloworld,1,A,X,18,0.46237661112799666
helloworld,1,A,X,12,0.23381673109229206
helloworld,0,A,Z,7,0.2315124201974147
helloworld,0,A,Z,12,0.5844038527315869
helloworld,1,A,Z,10,0.40085719437638734
helloworld,1,A,Z,19,0.5635953406051374
helloworld,1,A,Y,13,0.1257475257806564
helloworld,0,A,X,18,0.005357700649251451
helloworld,1,A,Y,17,0.08470978176552946
helloworld,0,A,X,16,0.15075971537180266
helloworld,0,A,Z,8,0.5148211259235973
helloworld,0,A,Y,15,0.637480572481994
helloworld,1,A,X,10,0.5736003584109329
helloworld,0,A,Z,13,0.4926001250802229
helloworld,1,A,Z,10,0.17150713130811035
helloworld,1,A,Y,7,0.9358044130801366
helloworld,0,A,Y,8,0.6288315392268397
helloworld,0,A,Y,9,0.34172490541678846
helloworld,0,A,X,16,0.16672156683052797
helloworld,1,A,Y,15,0.7493388805965551
helloworld,1,A,Y,17,0.6699748571760042
helloworld,0,A,Y,7,0.1890317713537324
helloworld,1,A,X,11,0.2293585576852195
helloworld,1,A,Y,10,0.5481848869186216
helloworld,1,A,X,13,0.9661210555073879
helloworld,1,A,Z,13,0.05535401314911914
helloworld,0,A,X,11,0.2381183591399344
helloworld,1,A,X,16,0.5868603455352555
helloworld,0,A,X,8,0.7381593499907054
helloworld,0,A,X,5,0.056129856698672764
helloworld,0,A,Y,13,0.13905379971550058
helloworld,1,A,Y,8,0.5763689346561646
helloworld,1,A,X,6,0.5112382038163762
helloworld,1,A,X,7,0.7265818740159301
helloworld,0,A,Z,18,0.4768849081423945
helloworld,0,A,X,18,0.5236078233795518
helloworld,0,A,Y,6,0.5688155162018774
helloworld,0,A,X,13,0.6786357473043477
helloworld,1,A,Z,6,0.3995095861674326
helloworld,1,A,Y,11,0.16869622639290272
helloworld,0,A,X,5,0.1969449143258336
helloworld,1,A,Y,5,0.8371228024723859
helloworld,1,A,Y,12,0.8541100301158392
helloworld,1,A,Z,8,0.4694790200254133
helloworld,0,A,X,7,0.9932583877199276
helloworld,1,A,Z,8,0.5819009165435663
helloworld,0,A,Y,11,0.7986915180351168
helloworld,1,A,Y,12,0.5494705739595968
helloworld,1,A,Y,11,0.31809847077772146
helloworld,0,A,X,8,0.6567741125448665
helloworld,1,A,Z,19,0.30363767915045836
helloworld,1,A,Z,19,0.018583467336543924
helloworld,0,A,Z,13,0.45178661446513957
helloworld,0,A,X,10,0.6473855620476959
helloworld,1,A,Z,8,0.20851497606835034
helloworld,0,A,Y,11,0.2630465590244665
helloworld,0,A,Z,11,0.17991128883262963
helloworld,1,A,Z,18,0.32174372908964854
helloworld,1,A,X,7,0.11203324281930294
helloworld,1,A,Y,15,0.6989985261113485
helloworld,0,A,Z,6,0.8266301380738722
helloworld,0,A,Z,12,0.4423169063836193
helloworld,1,A,Y,12,0.33188534076928433
helloworld,0,A,Y,16,0.2710790835662681
helloworld,1,A,Z,17,0.6689117824863955
helloworld,1,A,Y,15,0.40809804444333586
helloworld,0,A,Y,16,0.14945297003284197
helloworld,1,A,Z,16,0.7058888149017786
helloworld,1,A,X,19,0.07146745847373737
helloworld,1,A,Y,9,0.5651097849008386
helloworld,1,A,Z,19,0.24528911849028767
helloworld,1,A,Y,19,0.2996373276107632
helloworld,1,A,Z,10,0.07121003505814438
helloworld,0,A,Y,10,0.24985004451285542
helloworld,1,A,Y,11,0.6419945285420742
helloworld,0,A,Y,18,0.9804921979552956
helloworld,1,A,Z,17,0.9002206436268312
helloworld,1,A,Y,10,0.7973476344991326
helloworld,1,A,Y,9,0.6368550224109957
helloworld,1,A,Z,16,0.8576873394099368
helloworld,1,A,Z,13,0.20035264384694884
helloworld,0,A,Y,8,0.13701589850637763
helloworld,1,A,Y,14,0.073643203935846
helloworld,1,A,X,18,0.672684599951238
helloworld,1,A,X,16,0.06702718913775163
helloworld,1,A,X,18,0.7739081871569605
helloworld,0,A,Y,15,0.5524612484482212
helloworld,0,A,X,10,0.11040749203514366
helloworld,0,A,Z,16,0.531201259579919
helloworld,0,A,Z,18,0.11241288720212284
helloworld,0,A,X,17,0.9824815557789341
helloworld,1,A,X,7,0.24682900736646773
helloworld,0,A,Y,6,0.29038545268840543
helloworld,0,A,Y,9,0.7469383650903458
helloworld,0,A,Y,8,0.07491614716314199
helloworld,1,A,Z,11,0.9710890072809663
helloworld,0,A,X,10,0.6710652492759475
helloworld,0,A,X,14,0.09006907320800706
helloworld,0,A,X,15,0.3303777157122385
helloworld,1,A,Z,18,0.4710811905690384
helloworld,0,A,Z,15,0.8254121782993378
helloworld,1,A,Y,10,0.004165686510578248
helloworld,0,A,Z,9,0.5258733500730394
helloworld,0,A,X,5,0.5315493973090989
helloworld,1,A,Y,11,0.34629761179935026
helloworld,1,A,Z,8,0.39502095396461145
helloworld,0,A,Y,7,0.21172856604996249
helloworld,0,A,X,8,0.0875984250287275
helloworld,0,A,Z,6,0.9840717477355799
helloworld,1,A,X,17,0.13160933410660658
helloworld,1,A,X,13,0.34876182263032485
helloworld,1,A,Z,13,0.5539600643702521
helloworld,1,A,Y,8,0.8814988081919011
helloworld,0,A,Z,10,0.03244016264773142
helloworld,1,A,Y,14,0.015157106723407532
helloworld,1,A,X,11,0.4137430217809428
helloworld,1,A,X,8,0.4462861528997394
helloworld,1,A,Y,9,0.7528991271629967
helloworld,1,A,Y,6,0.4211435306108001
helloworld,0,A,Z,6,0.6491651680762079
helloworld,1,A,Y,9,0.8751213044516954
helloworld,0,A,Y,10,0.22005587253868553
helloworld,0,A,Y,7,0.8402576998188843
helloworld,1,A,Y,19,0.6647938668363808
helloworld,0,A,Y,19,0.9234614410512516
helloworld,1,A,Y,16,0.2668111938841937
helloworld,0,A,X,5,0.1767060395556681
helloworld,0,A,Y,16,0.4593640680269846
helloworld,1,A,Y,11,0.5096334832728205
helloworld,0,A,Y,14,0.2767916072744562
helloworld,1,A,X,8,0.2839283922086213
helloworld,0,A,Z,18,0.625589891924699
helloworld,0,A,X,11,0.7357102124525313
helloworld,1,A,X,13,0.33019862705229597
helloworld,0,A,X,12,0.41658636478042665
helloworld,0,A,Y,7,0.45541818847075577
helloworld,0,A,Y,12,0.45705646230090524
helloworld,0,A,Z,10,0.99859930901668
helloworld,1,A,Z,17,0.5040867237552783
helloworld,1,A,Z,19,0.8634066773772421
helloworld,0,A,X,19,0.5230392255826198
helloworld,0,A,Z,7,0.7790815614876212
helloworld,0,A,X,19,0.5449338307439537
helloworld,1,A,X,18,0.7080898805450253
helloworld,0,A,Z,15,0.1443162925470699
helloworld,0,A,Z,11,0.2054324253151757
helloworld,1,A,X,18,0.764796421332835
helloworld,0,A,X,16,0.2282449702099122
helloworld,1,A,Z,14,0.7880517608101975
helloworld,0,A,Y,17,0.9029117853110268
helloworld,1,A,Z,7,0.18092869620482432
helloworld,1,A,X,19,0.1634002682761988
helloworld,0,A,X,18,0.6620623399535023
helloworld,1,A,Z,7,0.8912077808013891
helloworld,1,A,X,9,0.9065877694830337
helloworld,0,A,Z,5,0.8008216577683157
helloworld,1,A,X,11,0.9659768121176507
helloworld,1,A,Y,16,0.7438186189259549
helloworld,1,A,Z,19,0.5931488139943492
helloworld,1,A,X,5,0.6728139482138773
helloworld,1,A,Y,15,0.44700969104519306
helloworld,1,A,Z,18,0.047826048325464
helloworld,1,A,X,11,0.39394350271028444
helloworld,0,A,X,13,0.46271881010847005
helloworld,1,A,X,14,0.2704463827361534
helloworld,0,A,X,5,0.013220268156035941
helloworld,1,A,X,17,0.48693808358759416
helloworld,1,A,X,10,0.93089723536121
helloworld,1,A,X,19,0.24441878755453061
helloworld,1,A,Z,18,0.162873586815527
helloworld,0,A,Z,12,0.8716373658942361
helloworld,1,A,Y,10,0.9397847370432513
helloworld,1,A,X,6,0.5277900347062251
helloworld,1,A,Y,14,0.04350832428134144
helloworld,1,A,Y,5,0.512313252395084
helloworld,0,A,Z,19,0.10604592747396269
helloworld,0,A,Y,12,0.5398382113937469
helloworld,1,A,Z,17,0.9495126849320255
helloworld,1,A,X,10,0.12204748252502584
helloworld,0,A,X,17,0.7847154799928672
helloworld,0,A,X,17,0.0346965424441823
helloworld,0,A,Z,19,0.966623691426506
helloworld,1,A,X,19,0.5768536556971844
helloworld,1,A,Z,13,0.6766953220562578
helloworld,1,A,Y,14,0.0803328144748936
helloworld,0,A,X,11,0.9534614257961608
helloworld,0,A,Z,6,0.43473287308585973
helloworld,0,A,Z,9,0.5975235302039026
helloworld,1,A,Y,14,0.17026243346067205
helloworld,1,A,Y,14,0.554177354235741
helloworld,0,A,X,12,0.7409210929162223
helloworld,1,A,Z,13,0.5745533529394313
helloworld,1,A,Z,8,0.14495783327677303
helloworld,1,A,Y,10,0.15900023534173946
helloworld,0,A,X,9,0.20079174364678953
helloworld,0,A,Z,6,0.7097319015164748
helloworld,0,A,X,16,0.789525707846768
helloworld,0,A,Z,14,0.8784481909335548
helloworld,1,A,X,6,0.7224074267386389
helloworld,1,A,X,14,0.9762378093497289
helloworld,1,A,Z,11,0.5277658597538778
helloworld,1,A,X,13,0.43216476697716355
helloworld,1,A,Z,5,0.09722281983335801
helloworld,1,A,X,8,0.025263958914028106
helloworld,0,A,Y,5,0.4946611680977623
helloworld,1,A,Y,12,0.6899774746759112
helloworld,1,A,Y,18,0.38823193407723733
helloworld,1,A,Y,5,0.7254852347366599
helloworld,0,A,Z,13,0.0949966845020207
helloworld,0,A,X,18,0.9063575663747477
helloworld,1,A,X,8,0.4973846586816021
helloworld,1,A,X,12,0.6332400214980616
helloworld,0,A,Z,9,0.707097317794479
helloworld,1,A,Y,5,0.04449382023400206
helloworld,1,A,Y,8,0.22231885972679233
helloworld,0,A,Y,10,0.6360045851563668
helloworld,1,A,Y,16,0.02141386149430835
helloworld,0,A,Z,12,0.14295234980740967
helloworld,1,A,X,14,0.8814891813506207
helloworld,1,A,Z,5,0.12779903027920791
helloworld,1,A,Y,19,0.7137729564869635
helloworld,0,A,X,7,0.5448744513257597
helloworld,1,A,X,17,0.525310827423053
helloworld,1,A,Y,18,0.9800787361350121
helloworld,0,A,Z,10,0.5157284270193202
helloworld,0,A,Z,7,0.8522843051156053
helloworld,1,A,X,7,0.5262068395385815
helloworld,0,A,Y,9,0.5539749482979129
helloworld,0,A,Z,19,0.6071202063686737
helloworld,0,A,X,17,0.3913243520602999
helloworld,0,A,Z,8,0.21893958421301807
helloworld,1,A,Z,7,0.4866831827166943
helloworld,0,A,Y,12,0.6038811639007232
helloworld,0,A,X,12,0.9133333842628214
helloworld,1,A,X,11,0.6400099796339485
helloworld,0,A,Y,7,0.6730623315232928
helloworld,1,A,Z,19,0.7791923698327812
helloworld,0,A,Y,15,0.12725181424213217
helloworld,1,A,X,10,0.6043931677917185
helloworld,1,A,X,19,0.2520775119352766
helloworld,1,A,X,9,0.14396496796764346
helloworld,0,A,Y,10,0.35041054512921144
helloworld,0,A,Z,6,0.28841407682773246
helloworld,1,A,Z,12,0.298190089069569
helloworld,0,A,X,15,0.25487794240190553
helloworld,0,A,Z,12,0.14525664246857106
helloworld,1,A,X,18,0.34232638694215567
helloworld,0,A,Y,7,0.6724979247348016
helloworld,0,A,Z,6,0.07113569427890198
helloworld,0,A,Y,18,0.2538269783205659
helloworld,0,A,Y,8,0.3399320013182652
helloworld,0,A,Y,19,0.42988476409121257
helloworld,0,A,Y,15,0.72041752483596
helloworld,1,A,Z,6,0.11968264850646515
helloworld,0,A,Z,8,0.2902691855204448
helloworld,1,A,X,12,0.43919787854401593
helloworld,1,A,X,16,0.701114628102635
helloworld,1,A,X,18,0.2848498055765356
helloworld,0,A,Z,6,0.2900142024928656
helloworld,1,A,Y,15,0.4879827485886786
helloworld,1,A,Z,13,0.12995690676582983
helloworld,1,A,Z,18,0.795974676504075
helloworld,0,A,Y,6,0.8936592378011862
helloworld,1,A,Y,12,0.9133672220938499
helloworld,0,A,Y,19,0.41926624205885843
helloworld,0,A,X,19,0.10868396308567385
helloworld,0,A,X,19,0.5709077896893562
helloworld,0,A,Y,18,0.4858443459571299
helloworld,0,A,Z,12,0.26554508354469053
helloworld,0,A,Y,5,0.13253220561768342
helloworld,1,A,Y,9,0.04850578351742718
helloworld,1,A,X,15,0.6911614384837482
helloworld,0,A,Z,14,0.6520221484076912
helloworld,0,A,Y,7,0.3826906613811323
helloworld,0,A,Y,13,0.4470300457863111
helloworld,0,A,X,15,0.5403370139840337
helloworld,1,A,X,7,0.46621619912908663
helloworld,0,A,Z,16,0.5437257800323372
helloworld,1,A,Z,5,0.4385332019349131
helloworld,1,A,Z,10,0.7810911608070628
helloworld,0,A,X,15,0.4444451482013242
helloworld,0,A,Y,6,0.7411293132167629
helloworld,1,A,X,17,0.8361409763890257
helloworld,1,A,X,6,0.28673756501734027
helloworld,0,A,Y,10,0.8810205311832734
helloworld,0,A,Y,10,0.33613864852920494
helloworld,1,A,X,17,0.7837741608436251
helloworld,1,A,Z,11,0.7492859905881452
helloworld,1,A,Y,6,0.15077390862605922
helloworld,0,A,X,15,0.39059776070173646
helloworld,1,A,Y,11,0.5532477223803187
helloworld,1,A,X,19,0.4635615725909422
helloworld,0,A,Y,18,0.34180552750395776
helloworld,1,A,Y,5,0.026662437485623136
helloworld,1,A,Y,12,0.3809941008306169
helloworld,1,A,Z,17,0.9210235749739123
helloworld,1,A,X,18,0.5703270637772492
helloworld,0,A,Y,19,0.7765907845948551
helloworld,1,A,Z,8,0.3509877793524837
helloworld,1,A,Y,17,0.1048508931689296
helloworld,1,A,Y,19,0.5802553533343348
helloworld,0,A,Z,17,0.3264369151011528
helloworld,1,A,X,14,0.9507297573557766
helloworld,0,A,Z,9,0.5443899652001931
helloworld,1,A,Y,10,0.6893212135031106
helloworld,0,A,X,7,0.8207500880126872
helloworld,1,A,X,7,0.9337242607961865
helloworld,1,A,Y,8,0.9590715861811903
helloworld,1,A,X,6,0.7223300460521521
helloworld,0,A,Z,18,0.7194070963101125
helloworld,0,A,Z,8,0.15148229455527562
helloworld,0,A,Y,16,0.3389588239727912
helloworld,1,A,Y,6,0.8445554657899302
helloworld,0,A,Y,14,0.44432664636119656
helloworld,0,A,Y,10,0.9287513705211391
helloworld,1,A,X,16,0.005617337820254198
helloworld,1,A,X,16,0.5248827627526237
helloworld,0,A,Y,8,0.3547533721955476
helloworld,0,A,Z,13,0.3644460326468485
helloworld,1,A,Y,18,0.6705803328233364
helloworld,0,A,Z,8,0.364866490323407
helloworld,0,A,X,9,0.5413806443564836
helloworld,0,A,Z,18,0.4312753948399043
helloworld,0,A,Y,12,0.6510867997439713
helloworld,0,A,Y,16,0.46897432949763407
helloworld,0,A,X,9,0.048353561851580684
helloworld,0,A,X,15,0.07293107589849657
helloworld,0,A,Z,10,0.5817139755869595
helloworld,0,A,X,16,0.9185956839851066
helloworld,0,A,Z,13,0.04899100688442648
helloworld,1,A,Y,5,0.8933385750752257
helloworld,0,A,X,14,0.404382356281886
helloworld,0,A,Y,19,0.5080064056439326
helloworld,1,A,Y,11,0.16607760485302092
helloworld,0,A,Y,15,0.257457478631145
helloworld,0,A,Z,13,0.1083133527052711
helloworld,0,A,Z,17,0.8864917680668826
helloworld,1,A,Z,8,0.2237698368965415
helloworld,0,A,X,13,0.8623299815871066
helloworld,1,A,X,9,0.8260878545891247
helloworld,1,A,Y,13,0.3238220439744389
helloworld,0,A,X,8,0.7270492044100426
helloworld,0,A,X,13,0.1649685307895129
helloworld,1,A,Y,8,0.3107196877913804
helloworld,0,A,Y,6,0.2433466729400675
helloworld,1,A,X,17,0.9954571659364789
helloworld,1,A,Z,16,0.18255854715411046
helloworld,0,A,Z,8,0.20642872223135345
helloworld,1,A,X,5,0.09199436165737129
helloworld,1,A,Y,15,0.1301480910275904
helloworld,1,A,Z,12,0.6687184588604267
helloworld,0,A,Z,6,0.6635757316110296
helloworld,0,A,X,12,0.03629753764582089
helloworld,0,A,X,15,0.7750312276285433
helloworld,1,A,Z,15,0.06358529675875346
helloworld,0,A,Z,14,0.9957539868241619
helloworld,1,A,Z,12,0.10157828261853219
helloworld,1,A,Y,12,0.8813989043483786
helloworld,0,A,Y,10,0.2989336596877121
helloworld,1,A,X,9,0.328053776935026
helloworld,0,A,X,6,0.9635159206714821
helloworld,1,A,X,8,0.034232940132346346
helloworld,0,A,X,12,0.3417070585515639
helloworld,0,A,Z,10,0.7113738370903014
helloworld,0,A,Z,19,0.2537938974450672
helloworld,1,A,X,7,0.21905242322574425
helloworld,0,A,Y,5,0.1603764066480976
helloworld,0,A,Y,6,0.24526911072869473
helloworld,0,A,Z,5,0.5598086383651628
helloworld,0,A,Y,10,0.7570687239351548
helloworld,0,A,Y,14,0.36790648511153834
helloworld,0,A,Z,8,0.46862569064369686
helloworld,0,A,Y,15,0.6110998184329127
helloworld,0,A,Z,10,0.7276532326344122
helloworld,0,A,Y,11,0.7474427355107508
helloworld,1,A,Y,9,0.6413992169189573
helloworld,0,A,Z,5,0.20725233598791393
helloworld,0,A,Y,19,0.2548199798333123
helloworld,1,A,Z,12,0.6350229252665307
helloworld,0,A,Z,9,0.4031209997844042
helloworld,0,A,Y,18,0.6252155090264742
helloworld,1,A,Z,13,0.49715065944519676
helloworld,0,A,X,5,0.2627151712842247
helloworld,1,A,X,16,0.10346679964774352
helloworld,0,A,Z,10,0.019248893881985474
helloworld,0,A,X,6,0.844174228532057
helloworld,0,A,X,17,0.7433912929257566
helloworld,0,A,Z,13,0.3762142601847841
helloworld,0,A,X,8,0.5533894844261456
helloworld,0,A,Y,9,0.0916622085939699
helloworld,0,A,X,16,0.16069691567492794
helloworld,0,A,X,8,0.0038109869095702686
helloworld,1,A,X,16,0.24301023026105006
helloworld,0,A,X,9,0.1042391327841018
helloworld,1,A,Z,12,0.5895897363809003
helloworld,1,A,Y,19,0.15494212185452816
helloworld,0,A,X,18,0.8409979482693786
helloworld,0,A,Y,11,0.8356120911509305
helloworld,0,A,Z,5,0.5625754904693525
helloworld,1,A,Z,12,0.6735119574952133
helloworld,0,A,X,19,0.8625909728472712
helloworld,1,A,X,5,0.7692037578245398
helloworld,0,A,X,8,0.15487029019814058
helloworld,0,A,X,12,0.5094738785880143
helloworld,1,A,Y,13,0.3212930988241568
helloworld,1,A,Z,14,0.45563716611851357
helloworld,0,A,Z,9,0.4957116349481757
helloworld,1,A,X,6,0.932230662489987
helloworld,1,A,Y,15,0.2545651922216583
helloworld,1,A,Z,12,0.47836604829156903
helloworld,1,A,X,12,0.5467957708832767
helloworld,1,A,Z,13,0.6887748369054248
helloworld,1,A,X,18,0.588130161288412
helloworld,1,A,X,9,0.2376260142532438
helloworld,1,A,X,14,0.27235780483638394
helloworld,0,A,X,17,0.4633979872199788
helloworld,1,A,Y,15,0.3106564127954362
helloworld,1,A,Z,6,0.6987838648647697
helloworld,1,A,Y,5,0.8623808630543395
helloworld,1,A,Y,8,0.9348619045795776
helloworld,0,A,X,10,0.36136478635319147
helloworld,1,A,X,18,0.8780601571788508
helloworld,0,A,Z,10,0.6971643591292422
helloworld,1,A,Z,11,0.31578306825590385
helloworld,1,A,Y,15,0.3995037772826088
helloworld,0,A,Y,6,0.2102065833425295
helloworld,0,A,Z,10,0.8699097156578275
helloworld,1,A,Y,10,0.7352671750123911
helloworld,1,A,Y,14,0.13098512519382477
helloworld,0,A,X,19,0.32626638174873424
helloworld,1,A,Y,15,0.14188524144509573
helloworld,1,A,Z,11,0.4583426257493066
helloworld,1,A,Z,7,0.3363372795662425
helloworld,1,A,Z,12,0.45460927250461647
helloworld,1,A,X,10,0.2226112508242475
helloworld,1,A,Y,10,0.009313588967562625
helloworld,0,A,X,5,0.5033196890771717
helloworld,0,A,X,10,0.08696083405075505
helloworld,0,A,Z,19,0.1237455812387056
helloworld,1,A,Y,8,0.3108894538665119
helloworld,0,A,X,11,0.6946383366716341
helloworld,1,A,Y,18,0.44558807421555624
helloworld,1,A,Y,15,0.3664168439310008
helloworld,0,A,X,19,0.7497332384735901
helloworld,0,A,Z,7,0.4350698069051182
helloworld,1,A,Z,9,0.39394221150547293
helloworld,1,A,X,13,0.5159216092090227
helloworld,0,A,Z,11,0.8939816132331204
helloworld,1,A,Y,7,0.5272484601252823
